Numer zadania,Nazwa zadania,Numer pola,£azik,Czas wystawienia,Czas zrealizowania
402,explore_point,explore_point_4.5_0.5,Rover0,10313.699999990162,10321.849999990043
401,explore_point,explore_point_4.5_0.0,Rover2,10309.74999999022,10325.199999989994
404,explore_point,explore_point_4.5_1.5,Rover0,10322.399999990035,10330.749999989914
403,explore_point,explore_point_4.5_1.0,Rover1,10318.799999990088,10336.249999989834
406,explore_point,explore_point_4.5_2.5,Rover0,10331.299999989906,10339.449999989787
405,explore_point,explore_point_4.5_2.0,Rover2,10325.749999989986,10340.449999989773
408,explore_point,explore_point_4.5_3.5,Rover0,10339.94999998978,10478.999999987756
409,explore_point,explore_point_4.5_4.0,Rover2,10340.949999989765,10481.54999998772
407,explore_point,explore_point_4.5_3.0,Rover1,10336.799999989826,10487.949999987626
410,explore_point,explore_point_4.5_4.5,Rover0,10479.549999987748,10488.949999987612
411,explore_point,explore_point_4.5_5.0,Rover2,10482.099999987711,10490.899999987583
412,explore_point,explore_point_5.0_-5.0,Rover1,10488.849999987613,10676.349999984885
414,explore_point,explore_point_5.0_-4.0,Rover2,10491.449999987575,10683.649999984778
413,explore_point,explore_point_5.0_-4.5,Rover0,10489.499999987604,10685.199999984756
415,explore_point,explore_point_5.0_-3.5,Rover1,10676.899999984877,10688.099999984714
416,explore_point,explore_point_5.0_-3.0,Rover2,10684.19999998477,10691.199999984668
417,explore_point,explore_point_5.0_-2.5,Rover0,10685.749999984748,10699.34999998455
418,explore_point,explore_point_5.0_-2.0,Rover1,10688.649999984706,10701.049999984525
419,explore_point,explore_point_5.0_-1.5,Rover2,10691.74999998466,10705.349999984463
420,explore_point,explore_point_5.0_-1.0,Rover0,10699.899999984542,10823.74999998274
421,explore_point,explore_point_5.0_-0.5,Rover1,10701.599999984517,10837.49999998254
422,explore_point,explore_point_5.0_0.0,Rover2,10705.899999984455,10840.999999982489
423,explore_point,explore_point_5.0_0.5,Rover0,10829.299999982659,10847.349999982396
424,explore_point,explore_point_5.0_1.0,Rover1,10838.049999982532,10849.84999998236
425,explore_point,explore_point_5.0_1.5,Rover2,10841.54999998248,10853.349999982309
426,explore_point,explore_point_5.0_2.0,Rover0,10847.899999982388,10861.299999982193
427,explore_point,explore_point_5.0_2.5,Rover1,10850.399999982352,10862.19999998218
428,explore_point,explore_point_5.0_3.0,Rover2,10853.8999999823,10867.299999982106
429,explore_point,explore_point_5.0_3.5,Rover0,10862.19999998218,10873.649999982013
430,explore_point,explore_point_5.0_4.0,Rover1,10862.749999982172,10876.949999981965
431,explore_point,explore_point_5.0_4.5,Rover2,10867.849999982098,10880.09999998192
432,explore_point,explore_point_5.0_5.0,Rover0,10874.199999982005,10882.79999998188
